shipment_id,order_id,carrier,shipping_method,distance_band,promised_days,actual_days,actual_minus_promised,hours_to_ship,shipping_state,state,order_total,order_subtotal,shipping_fee,tax_amount,shipping_to_subtotal_ratio,payment_method,device_type,ip_country,promo_used,customer_segment,loyalty_tier,total_items,unique_products,late_delivery
176,176,USPS,standard,local,5,5,0,26.0,CO,CO,206.65,185.19,6.99,14.47,0.03774501862951563,card,mobile,US,0,standard,silver,1,1,0
177,177,UPS,standard,regional,6,6,0,17.0,CO,CO,229.78,208.56,8.04,13.18,0.038550057537399304,card,desktop,US,0,standard,silver,5,2,0
178,178,FedEx,expedited,regional,3,5,2,26.0,CO,CO,182.38,156.42,13.34,12.62,0.08528321186549036,card,desktop,US,0,standard,silver,3,2,1
179,179,FedEx,expedited,regional,3,3,0,11.0,CO,CO,938.1,865.91,14.74,57.45,0.0170225543070296,bank,desktop,US,0,standard,silver,7,5,0
180,180,UPS,standard,local,5,6,1,20.0,CO,CO,123.39,106.42,7.34,9.63,0.06897199774478481,paypal,desktop,US,1,standard,silver,3,3,1
181,181,USPS,standard,local,5,6,1,30.0,CO,CO,281.3,257.25,6.99,17.06,0.02717201166180758,paypal,desktop,US,0,standard,silver,2,2,1
182,182,FedEx,standard,regional,6,7,1,12.0,CO,CO,607.74,558.96,8.04,40.74,0.014383855732073849,paypal,desktop,US,0,standard,silver,5,4,1
183,183,UPS,standard,regional,6,7,1,24.0,CO,CO,405.1,372.55,8.74,23.81,0.023459938263320358,card,mobile,US,0,standard,silver,7,4,1
184,184,UPS,overnight,regional,2,2,0,30.0,CO,CO,330.48,279.15,26.74,24.59,0.09579079348020778,bank,desktop,US,0,standard,silver,7,5,0
185,185,FedEx,overnight,regional,2,3,1,10.0,CO,CO,81.89,53.25,25.34,3.3,0.47586854460093897,card,desktop,US,0,standard,silver,3,2,1
186,186,FedEx,standard,regional,6,7,1,32.0,CO,CO,556.8,506.48,6.99,43.33,0.013801137261096193,card,mobile,US,0,standard,silver,2,1,1
187,187,FedEx,expedited,regional,3,4,1,19.0,CO,CO,522.32,481.06,12.99,28.27,0.02700286866503139,card,desktop,US,1,standard,silver,2,1,1
188,188,FedEx,standard,local,5,5,0,34.0,CO,CO,422.33,379.34,7.34,35.65,0.019349396319924078,card,mobile,US,0,standard,silver,3,3,0
189,189,FedEx,standard,regional,6,5,-1,15.0,CO,CO,821.1,764.61,7.69,48.8,0.01005741489125175,card,desktop,US,1,standard,silver,4,3,0
190,190,UPS,standard,local,5,4,-1,24.0,CO,CO,1149.8,1056.29,0.0,93.51,0.0,card,mobile,US,1,standard,silver,10,5,0
191,191,UPS,standard,regional,6,7,1,22.0,CO,CO,617.05,573.88,9.09,34.08,0.01583954833763156,card,mobile,US,0,standard,silver,8,4,1
192,192,FedEx,standard,national,7,8,1,4.0,CO,CO,33.69,24.92,6.99,1.78,0.2804975922953451,card,mobile,US,0,standard,silver,1,1,1
193,193,FedEx,expedited,national,4,6,2,14.0,CO,CO,611.21,566.94,14.04,30.23,0.02476452534659752,paypal,desktop,US,0,standard,silver,5,5,1
194,194,UPS,standard,local,5,5,0,16.0,CO,CO,659.47,598.59,10.14,50.74,0.01693980855009272,card,desktop,US,0,standard,silver,11,5,0
195,195,UPS,standard,regional,6,7,1,3.0,CO,CO,235.54,214.03,6.99,14.52,0.032658973041162456,card,tablet,US,0,standard,silver,1,1,1
196,196,USPS,standard,regional,6,6,0,31.0,CO,CO,475.31,442.35,7.69,25.27,0.017384424098564485,card,mobile,US,0,standard,silver,4,4,0
197,197,USPS,expedited,regional,3,4,1,26.0,CO,CO,442.65,395.98,13.69,32.98,0.034572453154199705,card,mobile,US,0,standard,silver,4,4,1
198,198,UPS,standard,regional,6,8,2,4.0,AZ,CO,940.04,880.69,9.44,49.91,0.010718868160192576,card,desktop,US,0,standard,silver,9,5,1
199,199,UPS,standard,national,7,9,2,26.0,CO,CO,114.08,97.48,7.69,8.91,0.07888797702092737,card,mobile,US,0,standard,silver,4,2,1
200,200,UPS,standard,national,7,7,0,24.0,CO,CO,196.11,174.91,8.39,12.81,0.04796752615630896,paypal,desktop,US,0,standard,silver,6,4,0
201,201,UPS,standard,national,7,8,1,7.0,CO,CO,753.97,699.28,8.39,46.3,0.011998055142432218,card,mobile,US,0,standard,silver,6,4,1
202,202,FedEx,standard,local,5,8,3,20.0,CO,CO,93.66,80.59,7.34,5.73,0.09107829755552797,card,mobile,GB,0,standard,silver,3,3,1
203,203,UPS,standard,regional,6,7,1,22.0,CO,CO,354.21,328.07,7.34,18.8,0.022373273996403206,paypal,mobile,US,0,standard,silver,3,2,1
204,204,UPS,expedited,regional,3,3,0,28.0,CO,CO,261.24,234.83,13.69,12.72,0.058297491802580585,card,desktop,US,0,standard,silver,4,4,0
205,205,UPS,standard,regional,6,8,2,7.0,CO,CO,874.88,796.52,8.74,69.62,0.010972731381509566,card,desktop,US,1,standard,silver,7,4,1
206,206,UPS,expedited,regional,3,4,1,4.0,CO,CO,484.21,446.61,0.0,37.6,0.0,card,desktop,US,1,standard,silver,4,3,1
207,207,UPS,standard,regional,6,8,2,30.0,CO,CO,33.98,31.59,0.0,2.39,0.0,card,mobile,US,1,standard,silver,1,1,1
208,208,USPS,standard,local,5,5,0,16.0,CO,CO,794.45,736.76,8.74,48.95,0.01186275042076117,card,mobile,US,0,standard,silver,7,5,0
209,209,UPS,standard,regional,6,5,-1,35.0,CO,CO,480.57,436.95,8.39,35.23,0.01920128161116833,card,desktop,US,0,standard,silver,6,4,0
210,210,FedEx,standard,local,5,4,-1,29.0,IL,CO,254.55,236.17,0.0,18.38,0.0,card,desktop,BR,1,standard,silver,1,1,0
211,211,UPS,standard,regional,6,9,3,12.0,CO,CO,1777.47,1632.84,9.09,135.54,0.005566987579922099,card,tablet,US,0,standard,silver,8,5,1
212,212,UPS,standard,regional,6,9,3,19.0,CO,CO,345.4,310.78,8.74,25.88,0.028122787824184314,bank,tablet,US,1,standard,silver,7,4,1
213,213,USPS,expedited,local,2,5,3,31.0,CO,CO,473.68,424.0,14.74,34.94,0.03476415094339623,paypal,mobile,US,0,standard,silver,7,5,1
214,214,USPS,overnight,regional,2,2,0,29.0,CO,CO,350.98,299.05,25.34,26.59,0.08473499414813576,bank,desktop,US,0,standard,silver,3,2,0
215,215,FedEx,expedited,regional,3,4,1,33.0,WA,CO,1430.26,1334.89,14.04,81.33,0.010517720561244745,bank,desktop,CA,0,standard,silver,5,3,1
216,216,UPS,expedited,national,4,5,1,17.0,CO,CO,89.95,71.33,12.99,5.63,0.18211131361278565,card,desktop,US,0,standard,silver,1,1,1
217,217,UPS,standard,regional,6,6,0,29.0,CO,CO,108.75,95.04,6.99,6.72,0.07354797979797979,paypal,desktop,US,0,standard,silver,1,1,0
218,218,UPS,standard,regional,6,6,0,22.0,CO,CO,111.36,97.26,7.69,6.41,0.07906641990540818,card,mobile,US,0,standard,silver,4,3,0
219,219,UPS,standard,national,7,9,2,27.0,CO,CO,949.97,868.54,9.09,72.34,0.010465839224445621,paypal,desktop,US,0,standard,silver,8,5,1
220,220,FedEx,standard,regional,6,7,1,36.0,CO,CO,773.26,700.82,8.74,63.7,0.012471105276675894,paypal,desktop,US,0,standard,silver,7,4,1
221,221,UPS,overnight,regional,2,5,3,30.0,CO,CO,358.22,305.69,26.04,26.49,0.08518433707350584,paypal,mobile,US,0,standard,silver,5,4,1
222,222,USPS,standard,regional,6,9,3,30.0,FL,CO,203.25,184.24,7.34,11.67,0.03983933999131567,paypal,mobile,US,0,standard,silver,3,2,1
223,223,UPS,standard,regional,6,8,2,22.0,CO,CO,647.1,598.94,8.39,39.77,0.014008080942999298,crypto,mobile,US,0,standard,silver,6,4,1
224,224,USPS,expedited,regional,3,6,3,30.0,CO,CO,624.61,575.31,14.74,34.56,0.025620969564234937,paypal,desktop,US,1,standard,silver,7,4,1
225,225,USPS,standard,local,5,5,0,3.0,CO,CO,107.05,95.04,6.99,5.02,0.07354797979797979,card,tablet,US,0,standard,silver,1,1,0
226,226,FedEx,standard,national,7,10,3,5.0,CO,CO,790.93,721.9,8.04,60.99,0.011137276631112341,card,desktop,US,0,standard,silver,5,4,1
227,227,FedEx,expedited,regional,3,4,1,27.0,CO,CO,36.38,22.11,12.99,1.28,0.587516960651289,card,desktop,US,1,standard,silver,2,2,1
228,228,UPS,standard,national,7,8,1,7.0,CO,CO,632.48,590.04,8.04,34.4,0.013626194834248526,paypal,desktop,US,0,standard,silver,5,3,1
229,229,UPS,standard,regional,6,8,2,25.0,CO,CO,265.21,236.17,6.99,22.05,0.02959732396155312,card,mobile,US,1,standard,silver,1,1,1
230,230,FedEx,standard,national,7,8,1,13.0,NY,CO,515.15,472.34,6.99,35.82,0.01479866198077656,paypal,mobile,US,0,standard,silver,2,1,1
231,231,UPS,standard,local,5,5,0,23.0,CO,CO,59.54,48.3,7.34,3.9,0.15196687370600415,paypal,mobile,US,0,standard,silver,3,1,0
232,232,FedEx,standard,local,5,5,0,5.0,CO,CO,125.63,108.52,6.99,10.12,0.06441208993733874,card,mobile,US,1,standard,silver,1,1,0
233,233,UPS,standard,local,5,6,1,29.0,CO,CO,965.9,904.46,8.04,53.4,0.00888928200252084,card,desktop,US,0,standard,silver,5,5,1
234,234,FedEx,standard,national,7,7,0,36.0,CO,CO,341.16,304.89,8.04,28.23,0.02637016628948145,card,mobile,US,0,standard,silver,5,3,0
235,235,UPS,expedited,regional,3,2,-1,8.0,CO,CO,689.3,624.02,13.34,51.94,0.021377519951283612,paypal,mobile,US,0,standard,silver,3,2,0
236,236,USPS,expedited,national,4,3,-1,25.0,CO,CO,1267.59,1165.7,0.0,101.89,0.0,bank,desktop,US,1,standard,silver,7,5,0
237,237,UPS,standard,national,7,8,1,18.0,CO,CO,801.47,754.32,9.09,38.06,0.012050588609608653,card,mobile,US,0,standard,silver,8,4,1
238,238,USPS,standard,local,5,8,3,27.0,CA,CO,72.83,62.22,6.99,3.62,0.11234329797492767,paypal,mobile,US,1,standard,silver,2,1,1
239,239,FedEx,standard,local,5,8,3,7.0,CO,CO,435.64,405.88,0.0,29.76,0.0,card,desktop,US,1,standard,silver,2,1,1
240,240,UPS,standard,national,7,9,2,13.0,CO,CO,281.44,253.53,8.74,19.17,0.034473237881118605,card,mobile,US,0,standard,silver,7,4,1
241,241,FedEx,standard,local,5,6,1,35.0,CO,CO,568.48,526.59,8.74,33.15,0.016597352779202035,bank,mobile,US,0,standard,silver,7,5,1
242,242,FedEx,standard,local,5,5,0,36.0,IL,CO,114.43,99.9,6.99,7.54,0.06996996996996997,card,mobile,US,1,standard,silver,1,1,0
243,243,UPS,standard,national,7,9,2,25.0,AZ,CO,836.04,783.72,8.04,44.28,0.01025876588577553,card,desktop,US,0,standard,silver,5,4,1
244,244,UPS,standard,regional,6,8,2,35.0,FL,CO,446.0,409.62,8.74,27.64,0.021336848786680337,card,mobile,US,0,standard,silver,7,4,1
245,245,USPS,standard,regional,6,7,1,12.0,CO,CO,461.4,415.66,8.04,37.7,0.01934273204061011,paypal,desktop,GB,0,standard,silver,5,5,1
246,246,UPS,standard,local,5,10,5,10.0,CO,CO,926.48,844.71,9.09,72.68,0.01076108960471641,card,mobile,US,0,standard,silver,8,4,1
247,247,USPS,standard,local,5,8,3,24.0,CO,CO,135.71,122.48,6.99,6.24,0.05707054212932724,card,tablet,US,0,standard,silver,1,1,1
248,248,UPS,expedited,local,2,3,1,28.0,CO,CO,134.82,114.91,13.34,6.57,0.11609085371160038,bank,mobile,US,0,standard,silver,3,3,1
249,249,FedEx,standard,regional,6,6,0,25.0,CO,CO,309.73,286.84,8.04,14.85,0.028029563519732254,paypal,desktop,US,0,standard,silver,5,2,0
250,250,FedEx,expedited,local,2,1,-1,7.0,CO,CO,527.67,469.19,14.74,43.74,0.03141584432745796,card,desktop,IN,0,standard,silver,7,5,0
251,251,USPS,standard,local,5,5,0,30.0,CO,CO,293.07,262.17,6.99,23.91,0.026662089483922645,paypal,mobile,US,0,standard,silver,2,2,0
252,252,FedEx,standard,regional,6,7,1,19.0,CO,CO,450.27,415.78,8.04,26.45,0.019337149454038194,card,tablet,US,0,standard,silver,5,3,1
253,253,USPS,standard,national,7,10,3,3.0,CO,CO,412.12,378.21,7.34,26.57,0.019407207635969436,card,mobile,BR,0,standard,silver,3,3,1
254,254,FedEx,standard,local,5,5,0,31.0,CO,CO,451.62,408.98,7.34,35.3,0.017947087877157805,paypal,mobile,US,1,standard,silver,3,2,0
255,255,UPS,standard,regional,6,6,0,14.0,CO,CO,368.87,338.04,7.34,23.49,0.021713406697432255,paypal,mobile,US,0,standard,silver,3,2,0
256,256,UPS,standard,national,7,9,2,16.0,CO,CO,637.35,595.18,9.09,33.08,0.015272690614603986,paypal,mobile,US,0,standard,silver,8,5,1
257,257,UPS,standard,regional,6,6,0,24.0,CO,CO,855.29,785.2,7.69,62.4,0.009793683138054,paypal,mobile,US,0,standard,silver,4,2,0
258,258,FedEx,standard,local,5,7,2,24.0,CO,CO,1496.09,1360.59,8.74,126.76,0.006423683843038683,card,desktop,US,0,standard,silver,7,4,1
259,259,FedEx,standard,national,7,7,0,31.0,CO,CO,223.88,198.73,7.34,17.81,0.03693453429275902,card,mobile,US,0,standard,silver,3,2,0
260,260,UPS,standard,local,5,6,1,27.0,CO,CO,771.16,721.77,7.69,41.7,0.01065436357842526,paypal,mobile,GB,0,standard,silver,4,3,1
261,261,UPS,standard,regional,6,9,3,33.0,CO,CO,845.23,764.17,9.79,71.27,0.01281128544695552,card,mobile,US,0,standard,silver,10,5,1
262,262,UPS,standard,regional,6,8,2,32.0,CO,CO,513.81,474.76,7.34,31.71,0.015460443171286545,card,tablet,US,0,standard,silver,3,3,1
263,263,FedEx,standard,national,7,7,0,17.0,AZ,CO,476.43,444.33,7.34,24.76,0.016519253707829768,card,tablet,US,0,standard,silver,3,3,0
264,264,FedEx,standard,national,7,9,2,19.0,CO,CO,29.37,21.24,6.99,1.14,0.32909604519774016,card,mobile,US,0,standard,silver,2,1,1
265,265,FedEx,standard,regional,6,7,1,9.0,CO,CO,402.77,370.85,8.04,23.88,0.021679924497775376,paypal,desktop,US,1,standard,silver,5,4,1
266,266,USPS,expedited,local,2,2,0,26.0,CO,CO,759.15,707.24,14.04,37.87,0.019851818336066963,paypal,mobile,US,0,standard,silver,5,4,0
267,267,USPS,standard,regional,6,6,0,26.0,CO,CO,180.85,159.06,6.99,14.8,0.04394568087514146,card,mobile,CA,0,standard,silver,2,2,0
268,268,UPS,standard,regional,6,9,3,17.0,IL,CO,489.61,457.39,8.04,24.18,0.017577996895428407,card,mobile,US,1,standard,silver,5,3,1
269,269,FedEx,standard,national,7,7,0,3.0,CO,CO,342.26,315.17,8.39,18.7,0.02662055398673732,bank,mobile,US,0,standard,silver,6,4,0
270,270,UPS,standard,local,5,5,0,28.0,CO,CO,274.26,250.3,6.99,16.97,0.02792648821414303,paypal,mobile,US,0,standard,silver,2,2,0
271,271,FedEx,standard,local,5,6,1,27.0,CA,CO,365.11,334.5,8.04,22.57,0.024035874439461882,card,desktop,US,0,standard,silver,5,5,1
272,272,FedEx,expedited,local,2,4,2,21.0,CO,CO,270.26,236.24,14.39,19.63,0.06091263122248561,card,mobile,IN,0,standard,silver,6,4,1
273,273,FedEx,standard,regional,6,5,-1,12.0,CO,CO,60.07,49.84,6.99,3.24,0.14024879614767255,paypal,mobile,US,0,standard,silver,2,2,0
274,274,UPS,standard,local,5,8,3,30.0,CO,CO,198.6,182.1,6.99,9.51,0.03838550247116969,card,mobile,NG,0,standard,silver,2,2,1
275,275,USPS,standard,national,7,8,1,3.0,CO,CO,612.98,569.39,8.39,35.2,0.014735067352781048,bank,mobile,US,0,standard,silver,6,4,1
276,276,UPS,standard,local,5,8,3,4.0,CO,CO,617.97,569.99,8.39,39.59,0.01471955648344708,card,mobile,US,1,standard,silver,6,5,1
277,277,UPS,standard,national,7,8,1,5.0,WA,CO,49.89,39.38,6.99,3.52,0.17750126968004062,paypal,mobile,US,0,standard,silver,2,2,1
278,278,FedEx,standard,regional,6,6,0,25.0,CO,CO,459.03,415.03,8.04,35.96,0.019372093583596366,card,mobile,US,1,standard,silver,5,5,0
279,279,FedEx,standard,national,7,6,-1,15.0,CO,CO,956.22,889.01,9.09,58.12,0.010224856863252382,card,mobile,CA,0,standard,silver,8,4,0
280,280,UPS,standard,local,5,5,0,23.0,CO,CO,270.73,241.51,6.99,22.23,0.02894290091507598,card,mobile,US,0,standard,silver,1,1,0
281,281,UPS,standard,local,5,6,1,8.0,CO,CO,457.75,413.51,8.04,36.2,0.01944330245943266,paypal,desktop,US,0,standard,silver,5,4,1
282,282,UPS,standard,regional,6,5,-1,6.0,CO,CO,364.53,339.73,7.34,17.46,0.021605392517587495,card,tablet,US,0,standard,silver,3,2,0
283,283,UPS,standard,local,5,4,-1,36.0,CO,CO,207.07,181.61,8.39,17.07,0.04619789659159738,bank,mobile,US,0,standard,silver,6,5,0
284,284,UPS,standard,regional,6,8,2,23.0,CO,CO,202.94,179.24,8.04,15.66,0.04485605891542066,paypal,desktop,US,0,standard,silver,5,4,1
285,285,FedEx,expedited,regional,3,2,-1,5.0,CO,CO,932.29,857.85,14.39,60.05,0.016774494375473566,card,mobile,US,0,standard,silver,6,4,0
286,286,FedEx,standard,local,5,6,1,26.0,CO,CO,73.24,60.58,6.99,5.67,0.11538461538461539,paypal,mobile,CA,0,standard,silver,2,2,1
287,287,UPS,standard,local,5,8,3,3.0,CO,CO,381.45,344.69,6.99,29.77,0.020279091357451623,paypal,mobile,US,0,standard,silver,2,2,1
288,288,USPS,standard,regional,6,8,2,32.0,CO,CO,250.48,230.9,7.34,12.24,0.031788653096578606,paypal,mobile,US,0,standard,silver,3,3,1
289,289,UPS,standard,local,5,7,2,2.0,CO,CO,737.16,681.33,9.09,46.74,0.013341552551626964,card,desktop,US,1,standard,silver,8,5,1
290,290,UPS,standard,regional,6,7,1,36.0,TX,CO,153.65,136.24,7.69,9.72,0.0564445096887845,card,mobile,US,0,standard,silver,4,2,1
291,291,FedEx,overnight,national,3,3,0,18.0,CO,CO,103.61,73.1,24.99,5.52,0.3418604651162791,card,mobile,US,0,standard,silver,1,1,0
292,292,UPS,standard,national,7,8,1,12.0,CA,CO,557.74,503.06,8.04,46.64,0.015982189003299802,bank,desktop,US,0,standard,silver,5,3,1
293,293,UPS,expedited,local,2,3,1,26.0,CO,CO,348.06,313.7,14.39,19.97,0.045871852087982154,card,desktop,US,1,standard,silver,6,5,1
294,294,FedEx,standard,local,5,6,1,22.0,CO,CO,645.6,600.22,8.04,37.34,0.013395088467561891,paypal,desktop,CA,0,standard,silver,5,5,1
295,295,FedEx,expedited,regional,3,5,2,31.0,CO,CO,1141.59,1042.76,14.39,84.44,0.013799915608577238,card,tablet,US,0,standard,silver,6,4,1
296,296,UPS,expedited,local,2,2,0,9.0,CO,CO,313.21,279.75,13.69,19.77,0.04893655049151027,card,desktop,US,1,standard,silver,4,3,0
297,297,UPS,standard,local,5,8,3,5.0,CO,CO,1128.46,1044.81,8.39,75.26,0.008030168164546665,crypto,mobile,US,0,standard,silver,6,4,1
298,298,FedEx,standard,regional,6,7,1,24.0,CO,CO,601.44,558.71,8.74,33.99,0.015643178035116608,card,mobile,US,0,standard,silver,7,4,1
299,299,USPS,standard,local,5,7,2,17.0,CO,CO,245.91,221.71,6.99,17.21,0.031527671282305714,card,desktop,US,1,standard,silver,2,2,1
300,300,FedEx,standard,regional,6,7,1,36.0,CO,CO,126.25,109.12,8.04,9.09,0.07368035190615835,bank,desktop,US,1,standard,silver,5,4,1
301,301,FedEx,standard,regional,6,7,1,22.0,CO,CO,178.06,157.51,7.69,12.86,0.04882229699701607,bank,mobile,US,0,standard,silver,4,3,1
302,302,UPS,standard,regional,6,8,2,29.0,CO,CO,496.65,458.28,8.04,30.33,0.017543859649122806,card,mobile,US,0,standard,silver,5,4,1
303,303,USPS,standard,regional,6,6,0,12.0,CO,CO,116.74,100.69,7.34,8.71,0.07289701062667593,card,mobile,CA,0,standard,silver,3,2,0
304,304,FedEx,expedited,local,2,1,-1,7.0,CO,CO,58.25,42.36,13.34,2.55,0.3149197355996223,card,mobile,US,0,standard,silver,3,2,0
305,305,FedEx,standard,regional,6,7,1,36.0,FL,CO,132.48,115.31,7.34,9.83,0.06365449657445148,card,mobile,US,1,standard,silver,3,2,1
306,306,UPS,standard,local,5,5,0,25.0,CO,CO,45.29,36.27,6.99,2.03,0.19272125723738626,card,desktop,US,0,standard,silver,1,1,0
307,307,FedEx,standard,regional,6,5,-1,27.0,CO,CO,371.21,346.53,7.34,17.34,0.021181427293452227,card,mobile,US,0,standard,silver,3,2,0
308,308,UPS,standard,national,7,9,2,26.0,CO,CO,742.38,670.78,8.04,63.56,0.011986046095590208,bank,tablet,US,0,standard,silver,5,4,1
309,309,FedEx,standard,regional,6,7,1,28.0,CO,CO,573.19,535.81,0.0,37.38,0.0,card,mobile,US,1,standard,silver,4,4,1
310,310,USPS,expedited,national,4,6,2,6.0,CO,CO,416.02,374.32,13.69,28.01,0.036572985680701005,card,desktop,US,0,standard,silver,4,3,1
311,311,FedEx,standard,local,5,6,1,9.0,CO,CO,79.83,66.75,7.34,5.74,0.10996254681647939,card,mobile,US,1,standard,silver,3,3,1
312,312,UPS,expedited,local,2,4,2,21.0,CO,CO,930.97,869.13,14.74,47.1,0.01695948822385604,card,desktop,US,0,standard,silver,7,5,1
313,313,UPS,standard,regional,6,6,0,12.0,CO,CO,646.61,583.7,7.69,55.22,0.013174575980812061,card,desktop,US,0,standard,silver,4,2,0
314,314,FedEx,standard,national,7,7,0,35.0,CO,CO,402.47,365.24,8.04,29.19,0.02201292300952798,card,desktop,US,0,standard,silver,5,3,0
315,315,UPS,overnight,local,1,3,2,17.0,CO,CO,280.05,239.17,25.69,15.19,0.10741313709913451,card,desktop,US,1,standard,silver,4,3,1
316,316,UPS,standard,national,7,9,2,11.0,CO,CO,652.5,605.62,8.04,38.84,0.013275651398566757,bank,desktop,US,0,standard,silver,5,4,1
317,317,UPS,standard,local,5,5,0,36.0,CO,CO,425.43,392.02,8.04,25.37,0.020509157696035916,card,tablet,US,1,standard,silver,5,4,0
318,318,FedEx,standard,national,7,6,-1,24.0,CO,CO,59.09,49.01,6.99,3.09,0.14262395429504185,card,tablet,US,0,standard,silver,1,1,0
319,319,UPS,expedited,national,4,6,2,35.0,CO,CO,63.03,47.27,12.99,2.77,0.27480431563359425,card,desktop,US,1,standard,silver,1,1,1
320,320,FedEx,standard,national,7,8,1,28.0,CO,CO,486.71,438.01,8.04,40.66,0.01835574530261866,card,mobile,US,0,standard,silver,5,5,1
321,321,UPS,expedited,regional,3,4,1,22.0,CO,CO,358.94,327.4,12.99,18.55,0.039676237018937084,paypal,desktop,US,1,standard,silver,2,2,1
322,322,UPS,standard,national,7,8,1,31.0,CO,CO,374.08,335.84,8.74,29.5,0.026024297284421155,card,mobile,CA,0,standard,silver,7,5,1
323,323,UPS,standard,local,5,7,2,33.0,CO,CO,724.27,679.08,8.39,36.8,0.012354950815809625,paypal,desktop,US,0,standard,silver,6,4,1
324,324,FedEx,standard,regional,6,7,1,34.0,CO,CO,418.88,388.1,7.69,23.09,0.019814480803916516,paypal,mobile,US,0,standard,silver,4,3,1
325,325,FedEx,standard,national,7,11,4,28.0,CO,CO,603.78,559.55,9.09,35.14,0.016245197033330355,bank,tablet,US,0,standard,silver,8,4,1
326,326,USPS,standard,local,5,6,1,2.0,CO,CO,552.95,513.58,8.39,30.98,0.01633630593091631,card,mobile,US,0,standard,silver,6,4,1
327,327,FedEx,standard,local,5,7,2,17.0,WA,CO,598.0,543.95,9.09,44.96,0.016711094769739865,card,desktop,CA,1,standard,silver,8,5,1
328,328,FedEx,standard,local,5,5,0,11.0,WA,CO,94.16,79.29,7.34,7.53,0.09257157270778155,card,mobile,US,1,standard,silver,3,2,0
329,329,FedEx,expedited,local,2,4,2,24.0,CO,CO,137.81,115.9,13.69,8.22,0.1181190681622088,bank,tablet,US,0,standard,silver,4,3,1
330,330,UPS,expedited,regional,3,5,2,8.0,CO,CO,568.65,519.38,15.09,34.18,0.029053871924217337,card,tablet,US,0,standard,silver,8,5,1
331,331,UPS,standard,regional,6,12,6,25.0,CO,CO,1287.84,1172.63,9.09,106.12,0.007751805769935955,paypal,mobile,US,0,standard,silver,8,5,1
332,332,FedEx,standard,regional,6,7,1,9.0,CO,CO,297.79,271.12,7.34,19.33,0.02707288285629979,paypal,mobile,US,0,standard,silver,3,2,1
333,333,USPS,expedited,national,4,7,3,33.0,CO,CO,316.36,274.5,15.79,26.07,0.05752276867030965,paypal,desktop,US,0,standard,silver,10,4,1
334,334,UPS,standard,local,5,5,0,15.0,CO,CO,132.16,114.43,6.99,10.74,0.0610853797081185,card,mobile,US,1,standard,silver,2,2,0
335,335,UPS,expedited,local,2,3,1,8.0,CO,CO,432.25,392.38,14.74,25.13,0.03756562515928437,card,mobile,US,0,standard,silver,7,5,1
336,336,FedEx,standard,national,7,10,3,34.0,CA,CO,558.75,507.63,9.09,42.03,0.01790674310028958,card,mobile,US,0,standard,silver,8,5,1
337,337,UPS,standard,local,5,6,1,20.0,CO,CO,193.17,174.41,6.99,11.77,0.04007797718020756,card,mobile,US,0,standard,silver,2,2,1
338,338,UPS,standard,local,5,5,0,17.0,CO,CO,297.19,274.3,7.69,15.2,0.02803499817717827,bank,mobile,US,0,standard,silver,4,4,0
339,339,FedEx,standard,regional,6,7,1,28.0,AZ,CO,83.69,72.08,7.34,4.27,0.10183129855715871,card,mobile,GB,0,standard,silver,3,2,1
340,340,UPS,overnight,local,1,1,0,2.0,CO,CO,286.01,245.7,25.34,14.97,0.10313390313390314,paypal,mobile,US,0,standard,silver,3,2,0
341,341,FedEx,standard,regional,6,5,-1,30.0,CO,CO,127.98,114.49,7.69,5.8,0.06716743820420998,card,desktop,US,0,standard,silver,4,3,0
342,342,UPS,standard,local,5,6,1,8.0,CO,CO,607.72,575.21,0.0,32.51,0.0,card,mobile,US,1,standard,silver,6,4,1
343,343,FedEx,standard,regional,6,6,0,35.0,CO,CO,798.17,735.32,7.69,55.16,0.01045803187727792,card,mobile,US,1,standard,silver,4,2,0
