order_id,customer_id,order_total,order_subtotal,shipping_fee,tax_amount,risk_score,payment_method,device_type,ip_country,promo_used,customer_segment,loyalty_tier,gender,state,shipping_state,shipping_method,distance_band,promised_days,actual_days,items_per_order,unique_products,avg_item_price,customer_age,account_age_days,shipping_to_subtotal_ratio,tax_to_subtotal_ratio,is_fraud
139,1,517.0,483.55,8.74,24.71,26.6,card,mobile,US,0,standard,silver,Female,CO,CO,standard,local,5,7,7,5,81.85199999999999,20.542094455852155,72,0.01807465618860511,0.051101230482886985,0
140,1,930.32,855.81,8.39,66.12,79.4,paypal,desktop,US,1,standard,silver,Female,CO,CO,standard,regional,6,6,6,4,146.65,20.432580424366872,33,0.009803577896963112,0.07726013951694886,0
141,1,959.46,880.28,14.04,65.14,93.7,card,mobile,US,0,standard,silver,Female,CO,CO,expedited,regional,3,3,5,3,162.99333333333334,20.246406570841888,0,0.015949470622983596,0.07399918207842959,0
142,1,500.83,451.91,8.74,40.18,37.9,card,tablet,US,1,standard,silver,Female,CO,CO,standard,local,5,7,7,4,59.39,20.465434633812457,44,0.01934013409749729,0.08891150892876899,0
143,1,511.46,468.68,13.69,29.09,34.5,card,mobile,US,0,standard,silver,Female,CO,CO,expedited,regional,3,1,4,3,120.05333333333333,20.36413415468857,7,0.029209695314500298,0.06206793547836477,0
144,1,431.18,391.3,6.99,32.89,43.9,card,desktop,US,0,standard,silver,Female,CO,CO,standard,local,5,5,2,1,195.65,20.257357973990416,0,0.01786353181702019,0.0840531561461794,0
145,1,958.75,874.69,13.69,70.37,84.5,card,mobile,US,0,standard,silver,Female,CO,CO,expedited,regional,3,4,4,4,218.6725,20.54757015742642,74,0.015651259303296024,0.08045135991036824,0
146,1,1016.82,946.85,9.09,60.88,76.6,card,desktop,US,0,standard,silver,Female,CO,CO,standard,national,7,11,8,4,142.9625,20.449007529089666,39,0.009600253472038866,0.0642974071922691,1
147,1,307.83,282.08,8.04,17.71,46.0,card,mobile,US,1,standard,silver,Female,CO,CO,standard,regional,6,5,5,4,62.74250000000001,20.251882272416154,0,0.028502552467385138,0.06278360748723767,0
148,1,444.32,404.4,13.69,26.23,31.5,paypal,mobile,US,0,standard,silver,Female,CO,CO,expedited,local,2,3,4,3,88.98333333333333,20.383299110198493,14,0.03385262116716123,0.06486152324431256,0
149,1,33.7,24.42,6.99,2.29,7.4,paypal,tablet,US,0,standard,silver,Female,CO,CO,standard,regional,6,6,2,2,12.21,20.197125256673512,0,0.28624078624078625,0.09377559377559377,0
150,1,818.13,753.36,10.49,54.28,88.0,card,mobile,US,0,standard,silver,Female,CO,CO,standard,regional,6,7,12,5,65.97200000000001,20.213552361396303,0,0.013924285865987044,0.07205054688329617,0
151,1,723.44,666.31,8.04,49.09,62.6,card,mobile,US,0,standard,silver,Female,CO,CO,standard,local,5,9,5,4,115.8425,20.432580424366872,32,0.012066455553721241,0.07367441581245968,1
152,1,1187.76,1071.37,14.74,101.65,93.3,paypal,desktop,US,0,standard,silver,Female,CO,CO,expedited,regional,3,5,7,3,137.42,20.407939767282684,23,0.013758085442004164,0.09487852002576143,0
153,1,197.19,176.0,7.34,13.85,8.2,card,desktop,US,0,standard,silver,Female,CO,CO,standard,regional,6,8,3,2,54.660000000000004,20.514715947980836,62,0.04170454545454545,0.07869318181818181,0
154,1,1586.04,1456.36,9.09,120.59,99.5,bank,mobile,US,0,standard,silver,Female,CO,CO,standard,local,5,8,8,5,198.31599999999997,20.262833675564682,0,0.006241588618198797,0.08280232909445467,1
155,1,907.34,851.99,9.44,45.91,82.3,card,desktop,US,1,standard,silver,Female,CO,CO,standard,local,5,7,9,5,88.002,20.451745379876797,39,0.011079942252843342,0.05388560898602096,0
156,1,615.77,572.41,7.34,36.02,66.3,paypal,mobile,US,0,standard,silver,Female,CO,CO,standard,regional,6,6,3,2,183.865,20.331279945242983,0,0.012822976537796335,0.0629269230097308,0
157,1,650.69,587.47,8.74,54.48,76.0,card,mobile,US,0,standard,silver,Female,CO,CO,standard,regional,6,8,7,4,77.4175,20.229979466119097,0,0.014877355439426693,0.09273665038214716,0
158,1,428.47,394.61,8.39,25.47,29.8,bank,desktop,US,0,standard,silver,Female,CO,CO,standard,national,7,7,6,5,77.356,20.194387405886378,0,0.021261498694913967,0.06454474037657433,0
159,1,546.76,512.92,7.69,26.15,33.9,card,desktop,US,0,standard,silver,Female,CO,CO,standard,regional,6,6,4,3,140.04333333333332,20.45722108145106,42,0.014992591437261173,0.05098260937378149,0
160,1,1145.37,1047.5,0.0,97.87,98.2,card,mobile,US,1,standard,silver,Female,CO,CO,expedited,national,4,5,8,5,164.05,20.21902806297057,0,0.0,0.09343198090692124,0
161,1,259.12,238.08,6.99,14.05,24.9,paypal,mobile,US,0,standard,silver,Female,CO,CO,standard,local,5,5,2,2,119.03999999999999,20.1533196440794,0,0.029359879032258063,0.05901377688172043,0
162,1,770.68,699.18,7.69,63.81,76.0,bank,mobile,US,0,standard,silver,Female,CO,CO,standard,national,7,7,4,4,174.795,20.16700889801506,0,0.010998598358076605,0.09126405217540548,0
163,1,413.53,377.08,9.09,27.36,20.9,card,desktop,US,0,standard,silver,Female,CO,CO,standard,regional,6,11,8,5,61.722,20.49555099247091,56,0.024106290442346454,0.07255754747003289,1
164,1,842.2,772.66,14.74,54.8,97.6,card,mobile,US,1,standard,silver,Female,CO,AZ,expedited,local,2,5,7,4,97.5625,20.186173853524984,0,0.019076954934900216,0.07092382160329253,1
165,1,46.82,37.26,6.99,2.57,5.4,card,mobile,US,0,standard,silver,Female,CO,CO,standard,regional,6,8,2,1,18.63,20.511978097193705,62,0.18760064412238328,0.0689747718733226,0
166,1,950.64,897.78,7.69,45.17,93.4,card,mobile,US,0,standard,silver,Female,CO,CO,standard,local,5,6,4,2,224.445,20.35318275154004,3,0.008565572857492928,0.05031299427476665,0
167,1,720.56,670.58,8.39,41.59,57.5,bank,mobile,US,1,standard,silver,Female,CO,CO,standard,regional,6,8,6,4,103.525,20.517453798767967,63,0.012511557159473888,0.062020937099227534,0
168,1,42.88,32.81,6.99,3.08,13.2,card,mobile,US,0,standard,silver,Female,CO,CO,standard,national,7,7,2,2,16.405,20.27652292950034,0,0.21304480341359341,0.09387381895763486,0
169,1,113.04,93.93,12.99,6.12,10.6,card,mobile,US,0,standard,silver,Female,CO,CO,expedited,regional,3,3,1,1,93.93,20.38877481177276,16,0.1382944746087512,0.0651549025870329,0
170,1,373.2,337.39,14.74,21.07,10.6,bank,desktop,US,0,standard,silver,Female,CO,CO,expedited,national,4,7,7,5,45.482000000000006,20.531143052703626,68,0.04368831322801506,0.06244998369839059,0
171,1,633.69,575.45,13.69,44.55,84.1,paypal,desktop,US,0,standard,silver,Female,CO,CA,expedited,regional,3,2,4,3,114.98333333333333,20.229979466119097,0,0.0237900773307846,0.07741767312538013,0
172,1,458.62,418.28,6.99,33.35,54.8,card,mobile,US,0,standard,silver,Female,CO,CO,standard,regional,6,6,2,2,209.14,20.268309377138944,0,0.016711293870134838,0.07973128048197381,0
173,1,427.26,382.95,8.39,35.92,83.7,crypto,mobile,US,0,standard,silver,Female,CO,CO,standard,local,5,6,6,4,79.8025,20.128678986995208,0,0.021908865387126258,0.09379814597205902,0
174,1,779.92,714.45,8.39,57.08,85.8,card,mobile,US,0,standard,silver,Female,CO,CO,standard,regional,6,6,6,4,120.1675,20.136892539356605,0,0.011743299041220519,0.07989362446637273,0
175,1,694.23,650.11,8.74,35.38,68.4,card,mobile,US,0,standard,silver,Female,CO,CO,standard,regional,6,7,7,4,85.1525,20.369609856262834,10,0.013443878728215225,0.054421559428404424,0
176,1,206.65,185.19,6.99,14.47,25.6,card,mobile,US,0,standard,silver,Female,CO,CO,standard,local,5,5,1,1,185.19,20.15879534565366,0,0.03774501862951563,0.07813596846481992,0
177,1,229.78,208.56,8.04,13.18,13.6,card,desktop,US,0,standard,silver,Female,CO,CO,standard,regional,6,6,5,2,44.74,20.37782340862423,13,0.038550057537399304,0.06319524357499041,0
178,1,182.38,156.42,13.34,12.62,7.7,card,desktop,US,0,standard,silver,Female,CO,CO,expedited,regional,3,5,3,2,69.42,20.50924024640657,60,0.08528321186549036,0.08068021992072626,0
179,1,938.1,865.91,14.74,57.45,84.4,bank,desktop,US,0,standard,silver,Female,CO,CO,expedited,regional,3,3,7,5,98.542,20.123203285420946,0,0.0170225543070296,0.06634638703791387,0
180,1,123.39,106.42,7.34,9.63,6.4,paypal,desktop,US,1,standard,silver,Female,CO,CO,standard,local,5,6,3,3,35.47333333333333,20.536618754277892,70,0.06897199774478481,0.09049050930276265,0
181,1,281.3,257.25,6.99,17.06,9.2,paypal,desktop,US,0,standard,silver,Female,CO,CO,standard,local,5,6,2,2,128.625,20.451745379876797,39,0.02717201166180758,0.06631681243926141,0
182,1,607.74,558.96,8.04,40.74,34.0,paypal,desktop,US,0,standard,silver,Female,CO,CO,standard,regional,6,7,5,4,90.5025,20.4435318275154,36,0.014383855732073849,0.07288535852297123,0
183,1,405.1,372.55,8.74,23.81,48.1,card,mobile,US,0,standard,silver,Female,CO,CO,standard,regional,6,7,7,4,54.417500000000004,20.268309377138944,0,0.023459938263320358,0.06391088444504092,0
184,1,330.48,279.15,26.74,24.59,20.6,bank,desktop,US,0,standard,silver,Female,CO,CO,overnight,regional,2,2,7,5,53.00599999999999,20.35044490075291,2,0.09579079348020778,0.08808884112484328,0
185,1,81.89,53.25,25.34,3.3,7.0,card,desktop,US,0,standard,silver,Female,CO,CO,overnight,regional,2,3,3,2,15.26,20.386036960985628,16,0.47586854460093897,0.06197183098591549,0
186,1,556.8,506.48,6.99,43.33,52.1,card,mobile,US,0,standard,silver,Female,CO,CO,standard,regional,6,7,2,1,253.24,20.36413415468857,7,0.013801137261096193,0.08555125572579371,1
187,1,522.32,481.06,12.99,28.27,64.8,card,desktop,US,1,standard,silver,Female,CO,CO,expedited,regional,3,4,2,1,240.53,20.191649555099247,0,0.02700286866503139,0.05876605828794745,0
188,1,422.33,379.34,7.34,35.65,50.3,card,mobile,US,0,standard,silver,Female,CO,CO,standard,local,5,5,3,3,126.44666666666667,20.347707049965777,1,0.019349396319924078,0.09397901618600728,0
189,1,821.1,764.61,7.69,48.8,89.1,card,desktop,US,1,standard,silver,Female,CO,CO,standard,regional,6,5,4,3,209.00333333333333,20.33675564681725,0,0.01005741489125175,0.06382338708622697,0
190,1,1149.8,1056.29,0.0,93.51,96.9,card,mobile,US,1,standard,silver,Female,CO,CO,standard,local,5,4,10,5,123.792,20.38877481177276,16,0.0,0.08852682501964423,0
191,1,617.05,573.88,9.09,34.08,49.6,card,mobile,US,0,standard,silver,Female,CO,CO,standard,regional,6,7,8,4,74.4925,20.525667351129364,67,0.01583954833763156,0.05938523733184638,0
192,1,33.69,24.92,6.99,1.78,7.4,card,mobile,US,0,standard,silver,Female,CO,CO,standard,national,7,8,1,1,24.92,20.383299110198493,14,0.2804975922953451,0.07142857142857142,0
193,1,611.21,566.94,14.04,30.23,34.4,paypal,desktop,US,0,standard,silver,Female,CO,CO,expedited,national,4,6,5,5,113.388,20.501026694045173,57,0.02476452534659752,0.053321339118778,0
194,1,659.47,598.59,10.14,50.74,57.4,card,desktop,US,0,standard,silver,Female,CO,CO,standard,local,5,5,11,5,57.65599999999999,20.383299110198493,15,0.01693980855009272,0.08476586645283082,0
195,1,235.54,214.03,6.99,14.52,22.8,card,tablet,US,0,standard,silver,Female,CO,CO,standard,regional,6,7,1,1,214.03,20.331279945242983,0,0.032658973041162456,0.0678409568752044,0
196,1,475.31,442.35,7.69,25.27,42.0,card,mobile,US,0,standard,silver,Female,CO,CO,standard,regional,6,6,4,4,110.5875,20.386036960985628,15,0.017384424098564485,0.05712670961907991,0
197,1,442.65,395.98,13.69,32.98,38.1,card,mobile,US,0,standard,silver,Female,CO,CO,expedited,regional,3,4,4,4,98.995,20.410677618069816,24,0.034572453154199705,0.08328703469872215,0
198,1,940.04,880.69,9.44,49.91,95.3,card,desktop,US,0,standard,silver,Female,CO,AZ,standard,regional,6,8,9,5,90.272,20.095824777549623,0,0.010718868160192576,0.05667147350373002,0
199,1,114.08,97.48,7.69,8.91,7.4,card,mobile,US,0,standard,silver,Female,CO,CO,standard,national,7,9,4,2,18.6,20.501026694045173,57,0.07888797702092737,0.091403364792778,0
200,1,196.11,174.91,8.39,12.81,9.8,paypal,desktop,US,0,standard,silver,Female,CO,CO,standard,national,7,7,6,4,32.712500000000006,20.098562628336754,0,0.04796752615630896,0.07323766508490082,0
201,1,753.97,699.28,8.39,46.3,66.1,card,mobile,US,0,standard,silver,Female,CO,CO,standard,national,7,8,6,4,103.3,20.484599589322382,51,0.011998055142432218,0.06621095984441139,0
202,1,93.66,80.59,7.34,5.73,16.4,card,mobile,GB,0,standard,silver,Female,CO,CO,standard,local,5,8,3,3,26.863333333333333,20.42984257357974,32,0.09107829755552797,0.07110063283285768,1
203,1,354.21,328.07,7.34,18.8,34.8,paypal,mobile,US,0,standard,silver,Female,CO,CO,standard,regional,6,7,3,2,85.01,20.281998631074607,0,0.022373273996403206,0.05730484347852593,0
204,1,261.24,234.83,13.69,12.72,25.1,card,desktop,US,0,standard,silver,Female,CO,CO,expedited,regional,3,3,4,4,58.7075,20.10130047912389,0,0.058297491802580585,0.054166844099987226,0
205,1,874.88,796.52,8.74,69.62,79.8,card,desktop,US,1,standard,silver,Female,CO,CO,standard,regional,6,8,7,4,131.5125,20.539356605065024,72,0.010972731381509566,0.08740521267513686,0
206,1,484.21,446.61,0.0,37.6,35.9,card,desktop,US,1,standard,silver,Female,CO,CO,expedited,regional,3,4,4,3,109.26666666666667,20.48186173853525,50,0.0,0.08418978527126576,0
207,1,33.98,31.59,0.0,2.39,7.4,card,mobile,US,1,standard,silver,Female,CO,CO,standard,regional,6,8,1,1,31.59,20.48186173853525,51,0.0,0.07565685343463122,0
208,1,794.45,736.76,8.74,48.95,86.7,card,mobile,US,0,standard,silver,Female,CO,CO,standard,local,5,5,7,5,88.59400000000001,20.199863107460644,0,0.01186275042076117,0.06643954612085347,0
209,1,480.57,436.95,8.39,35.23,50.1,card,desktop,US,0,standard,silver,Female,CO,CO,standard,regional,6,5,6,4,60.230000000000004,20.32854209445585,0,0.01920128161116833,0.08062707403593088,0
210,1,254.55,236.17,0.0,18.38,70.5,card,desktop,BR,1,standard,silver,Female,CO,IL,standard,local,5,4,1,1,236.17,20.36413415468857,7,0.0,0.07782529533810391,0
211,1,1777.47,1632.84,9.09,135.54,99.6,card,tablet,US,0,standard,silver,Female,CO,CO,standard,regional,6,9,8,5,181.398,20.542094455852155,72,0.005566987579922099,0.0830087454986404,0
212,1,345.4,310.78,8.74,25.88,13.3,bank,tablet,US,1,standard,silver,Female,CO,CO,standard,regional,6,9,7,4,51.415,20.49281314168378,54,0.028122787824184314,0.08327434197824828,0
213,1,473.68,424.0,14.74,34.94,26.3,paypal,mobile,US,0,standard,silver,Female,CO,CO,expedited,local,2,5,7,5,66.796,20.490075290896645,53,0.03476415094339623,0.08240566037735848,0
214,1,350.98,299.05,25.34,26.59,22.4,bank,desktop,US,0,standard,silver,Female,CO,CO,overnight,regional,2,2,3,2,135.14,20.31211498973306,0,0.08473499414813576,0.08891489717438555,0
215,1,1430.26,1334.89,14.04,81.33,99.8,bank,desktop,CA,0,standard,silver,Female,CO,WA,expedited,regional,3,4,5,3,227.21,20.309377138945926,0,0.010517720561244745,0.06092636846481732,0
216,1,89.95,71.33,12.99,5.63,7.2,card,desktop,US,0,standard,silver,Female,CO,CO,expedited,national,4,5,1,1,71.33,20.383299110198493,14,0.18211131361278565,0.0789289219122389,0
217,1,108.75,95.04,6.99,6.72,10.4,paypal,desktop,US,0,standard,silver,Female,CO,CO,standard,regional,6,6,1,1,95.04,20.27652292950034,0,0.07354797979797979,0.0707070707070707,0
218,1,111.36,97.26,7.69,6.41,7.3,card,mobile,US,0,standard,silver,Female,CO,CO,standard,regional,6,6,4,3,30.843333333333334,20.44079397672827,35,0.07906641990540818,0.06590581945301255,0
219,1,949.97,868.54,9.09,72.34,88.6,paypal,desktop,US,0,standard,silver,Female,CO,CO,standard,national,7,9,8,5,112.43800000000002,20.32854209445585,0,0.010465839224445621,0.08328919796440004,0
220,1,773.26,700.82,8.74,63.7,76.2,paypal,desktop,US,0,standard,silver,Female,CO,CO,standard,regional,6,7,7,4,97.185,20.251882272416154,0,0.012471105276675894,0.09089352472817556,0
221,1,358.22,305.69,26.04,26.49,35.2,paypal,mobile,US,0,standard,silver,Female,CO,CO,overnight,regional,2,5,5,4,70.925,20.18069815195072,0,0.08518433707350584,0.08665641663122771,0
222,1,203.25,184.24,7.34,11.67,23.4,paypal,mobile,US,0,standard,silver,Female,CO,FL,standard,regional,6,9,3,2,50.455,20.525667351129364,66,0.03983933999131567,0.06334129396439427,0
223,1,647.1,598.94,8.39,39.77,93.9,crypto,mobile,US,0,standard,silver,Female,CO,CO,standard,regional,6,8,6,4,94.7575,20.306639288158795,0,0.014008080942999298,0.0664006411326677,0
224,1,624.61,575.31,14.74,34.56,45.6,paypal,desktop,US,1,standard,silver,Female,CO,CO,expedited,regional,3,6,7,4,100.97,20.542094455852155,72,0.025620969564234937,0.060071961203525065,0
225,1,107.05,95.04,6.99,5.02,13.4,card,tablet,US,0,standard,silver,Female,CO,CO,standard,local,5,5,1,1,95.04,20.35044490075291,2,0.07354797979797979,0.052819865319865315,0
226,1,790.93,721.9,8.04,60.99,63.5,card,desktop,US,0,standard,silver,Female,CO,CO,standard,national,7,10,5,4,139.215,20.465434633812457,44,0.011137276631112341,0.0844853857875052,0
227,1,36.38,22.11,12.99,1.28,5.6,card,desktop,US,1,standard,silver,Female,CO,CO,expedited,regional,3,4,2,2,11.055,20.462696783025326,44,0.587516960651289,0.05789235639981909,0
228,1,632.48,590.04,8.04,34.4,46.6,paypal,desktop,US,0,standard,silver,Female,CO,CO,standard,national,7,8,5,3,114.48,20.39151266255989,17,0.013626194834248526,0.058301132126635485,0
229,1,265.21,236.17,6.99,22.05,40.8,card,mobile,US,1,standard,silver,Female,CO,CO,standard,regional,6,8,1,1,236.17,20.265571526351813,0,0.02959732396155312,0.09336494897743151,0
230,1,515.15,472.34,6.99,35.82,59.3,paypal,mobile,US,0,standard,silver,Female,CO,NY,standard,national,7,8,2,1,236.17,20.542094455852155,72,0.01479866198077656,0.07583520345513825,0
231,1,59.54,48.3,7.34,3.9,10.9,paypal,mobile,US,0,standard,silver,Female,CO,CO,standard,local,5,5,3,1,16.1,20.355920602327174,4,0.15196687370600415,0.08074534161490683,0
232,1,125.63,108.52,6.99,10.12,25.5,card,mobile,US,1,standard,silver,Female,CO,CO,standard,local,5,5,1,1,108.52,20.32580424366872,0,0.06441208993733874,0.09325469959454478,0
233,1,965.9,904.46,8.04,53.4,80.7,card,desktop,US,0,standard,silver,Female,CO,CO,standard,local,5,6,5,5,180.892,20.57221081451061,83,0.00888928200252084,0.05904075359883245,0
234,1,341.16,304.89,8.04,28.23,40.3,card,mobile,US,0,standard,silver,Female,CO,CO,standard,national,7,7,5,3,79.26666666666667,20.28473648186174,0,0.02637016628948145,0.09259077044179868,0
235,1,689.3,624.02,13.34,51.94,74.0,paypal,mobile,US,0,standard,silver,Female,CO,CO,expedited,regional,3,2,3,2,185.39000000000001,20.177960301163587,0,0.021377519951283612,0.08323451171436813,0
236,1,1267.59,1165.7,0.0,101.89,97.7,bank,desktop,US,1,standard,silver,Female,CO,CO,expedited,national,4,3,7,5,144.45,20.32854209445585,0,0.0,0.0874067084155443,0
237,1,801.47,754.32,9.09,38.06,71.2,card,mobile,US,0,standard,silver,Female,CO,CO,standard,national,7,8,8,4,121.9075,20.57221081451061,84,0.012050588609608653,0.05045603987697529,0
238,1,72.83,62.22,6.99,3.62,26.2,paypal,mobile,US,1,standard,silver,Female,CO,CA,standard,local,5,8,2,1,31.11,20.40520191649555,22,0.11234329797492767,0.05818064930890389,0
239,1,435.64,405.88,0.0,29.76,54.4,card,desktop,US,1,standard,silver,Female,CO,CO,standard,local,5,8,2,1,202.94,20.23545516769336,0,0.0,0.07332216418645905,1
240,1,281.44,253.53,8.74,19.17,15.5,card,mobile,US,0,standard,silver,Female,CO,CO,standard,national,7,9,7,4,47.72,20.490075290896645,54,0.034473237881118605,0.07561235356762513,0
241,1,568.48,526.59,8.74,33.15,53.6,bank,mobile,US,0,standard,silver,Female,CO,CO,standard,local,5,6,7,5,87.644,20.27104722792608,0,0.016597352779202035,0.06295220190280863,0
242,1,114.43,99.9,6.99,7.54,37.1,card,mobile,US,1,standard,silver,Female,CO,IL,standard,local,5,5,1,1,99.9,20.369609856262834,9,0.06996996996996997,0.07547547547547546,0
243,1,836.04,783.72,8.04,44.28,95.2,card,desktop,US,0,standard,silver,Female,CO,AZ,standard,national,7,9,5,4,146.6925,20.125941136208077,0,0.01025876588577553,0.056499770326136886,0
244,1,446.0,409.62,8.74,27.64,58.2,card,mobile,US,0,standard,silver,Female,CO,FL,standard,regional,6,8,7,4,79.1275,20.479123887748116,49,0.021336848786680337,0.06747717396611494,0
245,1,461.4,415.66,8.04,37.7,64.7,paypal,desktop,GB,0,standard,silver,Female,CO,CO,standard,regional,6,7,5,5,83.13199999999999,20.194387405886378,0,0.01934273204061011,0.09069912909589568,0
246,1,926.48,844.71,9.09,72.68,82.2,card,mobile,US,0,standard,silver,Female,CO,CO,standard,local,5,10,8,4,114.315,20.435318275154003,34,0.01076108960471641,0.08604136330811758,1
247,1,135.71,122.48,6.99,6.24,6.2,card,tablet,US,0,standard,silver,Female,CO,CO,standard,local,5,8,1,1,122.48,20.490075290896645,54,0.05707054212932724,0.05094709340300457,0
248,1,134.82,114.91,13.34,6.57,11.7,bank,mobile,US,0,standard,silver,Female,CO,CO,expedited,local,2,3,3,3,38.303333333333335,20.194387405886378,0,0.11609085371160038,0.05717518057610304,0
